0,010000		99,999901		-0,010000		99,999954
0,020000		99,999702		-0,019900		99,999901
0,030000		99,999405		-0,029701		99,999847
0,040000		99,999008		-0,039404		99,999786
0,050000		99,998520		-0,049010		99,999718
0,060000		99,997932		-0,058520		99,999641
0,070000		99,997253		-0,067935		99,999557
0,080000		99,996483		-0,077255		99,999466
0,090000		99,995621		-0,086483		99,999359
0,100000		99,994667		-0,095618		99,999237
0,110000		99,993622		-0,104662		99,999100
0,120000		99,992485		-0,113615		99,998940
0,130000		99,991257		-0,122479		99,998756
0,140000		99,989944		-0,131254		99,998558
0,150000		99,988548		-0,139942		99,998337
0,160000		99,987061		-0,148542		99,998093
0,170000		99,985489		-0,157057		99,997826
0,180000		99,983833		-0,165486		99,997528
0,190000		99,982094		-0,173831		99,997200
0,200000		99,980270		-0,182093		99,996849
0,210000		99,978371		-0,190272		99,996475
0,220000		99,976387		-0,198369		99,996063
0,230000		99,974319		-0,206386		99,995621
0,240000		99,972176		-0,214322		99,995140
0,250000		99,969955		-0,222179		99,994637
0,260000		99,967659		-0,229957		99,994102
0,270000		99,965279		-0,237657		99,993523
0,280000		99,962830		-0,245281		99,992912
0,290000		99,960304		-0,252828		99,992264
0,300000		99,957703		-0,260300		99,991577
0,310000		99,955025		-0,267697		99,990852
0,320000		99,952278		-0,275020		99,990097
0,330000		99,949455		-0,282269		99,989296
0,340000		99,946564		-0,289447		99,988457
0,350000		99,943596		-0,296552		99,987564
0,360000		99,940559		-0,303587		99,986641
0,370000		99,937454		-0,310551		99,985672
0,380000		99,934280		-0,317445		99,984665
0,390000		99,931038		-0,324271		99,983612
0,400000		99,927727		-0,331028		99,982513
0,410000		99,924347		-0,337718		99,981377
0,420000		99,920906		-0,344341		99,980194
0,430000		99,917397		-0,350897		99,978958
0,440000		99,913826		-0,357388		99,977692
0,450000		99,910187		-0,363815		99,976364
0,460000		99,906487		-0,370176		99,974998
0,470000		99,902725		-0,376475		99,973595
0,480000		99,898895		-0,382710		99,972130
0,490000		99,895004		-0,388883		99,970619
0,500000		99,891052		-0,394994		99,969063
0,510000		99,887039		-0,401044		99,967461
0,520000		99,882965		-0,407034		99,965805
0,530000		99,878838		-0,412963		99,964104
0,540000		99,874649		-0,418834		99,962357
0,550000		99,870399		-0,424645		99,960564
0,560000		99,866096		-0,430399		99,958717
0,570000		99,861732		-0,436095		99,956825
0,580000		99,857315		-0,441734		99,954880
0,590000		99,852844		-0,447316		99,952888
0,600000		99,848312		-0,452843		99,950844
0,610000		99,843727		-0,458315		99,948753
0,620000		99,839088		-0,463732		99,946609
0,630000		99,834396		-0,469094		99,944420
0,640000		99,829651		-0,474403		99,942177
0,650000		99,824852		-0,479659		99,939888
0,660000		99,820000		-0,484863		99,937546
0,670000		99,815102		-0,490014		99,935158
0,680000		99,810150		-0,495114		99,932716
0,690000		99,805145		-0,500163		99,930229
0,700000		99,800095		-0,505161		99,927689
0,710000		99,794991		-0,510110		99,925095
0,720000		99,789841		-0,515009		99,922455
0,730000		99,784645		-0,519858		99,919769
0,740000		99,779396		-0,524660		99,917030
0,750000		99,774101		-0,529413		99,914238
0,760000		99,768761		-0,534119		99,911400
0,770000		99,763374		-0,538778		99,908516
0,780000		99,757942		-0,543390		99,905579
0,790000		99,752464		-0,547956		99,902596
0,800000		99,746941		-0,552477		99,899559
0,810000		99,741371		-0,556952		99,896469
0,820000		99,735756		-0,561382		99,893333
0,830000		99,730095		-0,565769		99,890144
0,839999		99,724396		-0,570111		99,886909
0,849999		99,718651		-0,574410		99,883621
0,859999		99,712868		-0,578666		99,880295
0,869999		99,707039		-0,582879		99,876915
0,879999		99,701172		-0,587050		99,873489
0,889999		99,695259		-0,591180		99,870003
0,899999		99,689308		-0,595268		99,866478
0,909999		99,683311		-0,599315		99,862900
0,919999		99,677277		-0,603322		99,859276
0,929999		99,671204		-0,607289		99,855606
0,939999		99,665092		-0,611216		99,851883
0,949999		99,658943		-0,615104		99,848122
0,959999		99,652756		-0,618953		99,844307
0,969999		99,646530		-0,622763		99,840446
0,979999		99,640266		-0,626536		99,836540
0,989999		99,633965		-0,630270		99,832588
0,999999		99,627625		-0,633968		99,828583
1,009999		99,621246		-0,637628		99,824532
1,019999		99,614830		-0,641252		99,820435
1,029999		99,608383		-0,644839		99,816292
1,039999		99,601898		-0,648391		99,812103
1,049999		99,595383		-0,651907		99,807877
1,059999		99,588829		-0,655388		99,803596
1,069999		99,582237		-0,658834		99,799271
1,079999		99,575615		-0,662245		99,794899
1,089999		99,568962		-0,665623		99,790489
1,099999		99,562271		-0,668967		99,786026
1,109999		99,555550		-0,672277		99,781525
1,119999		99,548798		-0,675554		99,776985
1,129999		99,542007		-0,678799		99,772392
1,139999		99,535187		-0,682011		99,767754
1,149999		99,528336		-0,685191		99,763077
1,159999		99,521454		-0,688339		99,758362
1,169999		99,514542		-0,691455		99,753593
1,179999		99,507599		-0,694541		99,748795
1,189999		99,500626		-0,697595		99,743942
1,199999		99,493622		-0,700619		99,739059
1,209999		99,486588		-0,703613		99,734123
1,219999		99,479523		-0,706577		99,729149
1,229999		99,472427		-0,709511		99,724129
1,239999		99,465302		-0,712416		99,719070
1,249999		99,458145		-0,715292		99,713966
1,259999		99,450966		-0,718139		99,708824
1,269999		99,443756		-0,720958		99,703644
1,279999		99,436516		-0,723748		99,698425
1,289999		99,429253		-0,726511		99,693161
1,299999		99,421959		-0,729246		99,687859
1,309999		99,414642		-0,731953		99,682518
1,319999		99,407295		-0,734634		99,677139
1,329999		99,399925		-0,737287		99,671722
1,339999		99,392525		-0,739914		99,666260
1,349999		99,385101		-0,742515		99,660767
1,359999		99,377647		-0,745090		99,655228
1,369999		99,370171		-0,747639		99,649651
1,379999		99,362671		-0,750163		99,644043
1,389999		99,355141		-0,752661		99,638390
1,399999		99,347588		-0,755135		99,632698
1,409999		99,340012		-0,757583		99,626976
1,419999		99,332413		-0,760008		99,621216
1,429999		99,324791		-0,762407		99,615425
1,439999		99,317146		-0,764783		99,609596
1,449999		99,309479		-0,767136		99,603729
1,459999		99,301781		-0,769464		99,597816
