0.000000	1.855241	2.000000
0.010000	2.010537	2.000000
0.020000	2.211686	2.000000
0.030000	1.917782	2.000000
0.040000	1.788161	2.000000
0.050000	2.042249	2.000000
0.060000	2.073958	2.000000
0.070000	2.029782	2.000000
0.080000	1.627346	2.000000
0.090000	2.109396	2.000000
0.100000	1.999988	2.000000
0.110000	1.744422	2.000000
0.120000	2.394671	2.000000
0.130000	1.840812	2.000000
0.140000	2.031456	2.000000
0.150000	1.843005	2.000000
0.160000	1.939159	2.000000
0.170000	2.156128	2.000000
0.180000	1.998317	2.000000
0.190000	2.311269	2.000000
0.200000	2.517098	2.000000
0.210000	1.987002	2.000000
0.220000	1.995174	2.000000
0.230000	2.171642	2.000000
0.240000	1.984899	2.000000
0.250000	1.883018	2.000000
0.260000	1.861085	2.000000
0.270000	2.219790	2.000000
0.280000	1.531410	2.000000
0.290000	1.869237	2.000000
0.300000	1.694508	2.000000
0.310000	1.845308	2.000000
0.320000	2.395936	2.000000
0.330000	2.038243	2.000000
0.340000	2.118590	2.000000
0.350000	2.203546	2.000000
0.360000	2.078251	2.000000
0.370000	2.173212	2.000000
0.380000	2.249350	2.000000
0.390000	2.619655	2.000000
0.400000	2.211770	2.000000
0.410000	2.190642	2.000000
0.420000	1.812767	2.000000
0.430000	1.970856	2.000000
0.440000	2.135187	2.000000
0.450000	1.718938	2.000000
0.460000	1.865124	2.000000
0.470000	1.994078	2.000000
0.480000	1.958090	2.000000
0.490000	1.544642	2.000000
0.500000	1.870404	2.000000
0.510000	2.184645	2.000000
0.520000	2.183468	2.000000
0.530000	1.800682	2.000000
0.540000	1.914345	2.000000
0.550000	1.764083	2.000000
0.560000	1.884817	2.000000
0.570000	2.007189	2.000000
0.580000	1.943963	2.000000
0.590000	2.124364	2.000000
0.600000	1.952352	2.000000
0.610000	2.037582	2.000000
0.620000	2.098514	2.000000
0.630000	1.970219	2.000000
0.640000	2.180001	2.000000
0.650000	2.309489	2.000000
0.660000	2.068320	2.000000
0.670000	1.884883	2.000000
0.680000	1.751882	2.000000
0.690000	2.251871	2.000000
0.700000	2.165630	2.000000
0.710000	1.736136	2.000000
0.720000	2.340646	2.000000
0.730000	2.574615	2.000000
0.740000	2.256135	2.000000
0.750000	1.942095	2.000000
0.760000	2.317982	2.000000
0.770000	2.163920	2.000000
0.780000	2.165785	2.000000
0.790000	2.325560	2.000000
0.800000	2.305076	2.000000
0.810000	2.122251	2.000000
0.820000	1.968587	2.000000
0.830000	2.006902	2.000000
0.840000	1.978752	2.000000
0.850000	2.357602	2.000000
0.860000	2.292904	2.000000
0.870000	1.774585	2.000000
0.880000	1.905074	2.000000
0.890000	1.836857	2.000000
0.900000	2.473834	2.000000
0.910000	1.885696	2.000000
0.920000	1.607042	2.000000
0.930000	1.934613	2.000000
0.940000	1.961859	2.000000
0.950000	1.888534	2.000000
0.960000	1.818716	2.000000
0.970000	1.930396	2.000000
0.980000	2.030825	2.000000
0.990000	2.025686	2.000000
1.000000	2.551813	2.000000
1.010000	2.148870	2.000000
1.020000	1.955002	2.000000
1.030000	2.025295	2.000000
1.040000	2.262782	2.000000
1.050000	1.912876	2.000000
1.060000	2.336319	2.000000
1.070000	2.413998	2.000000
1.080000	2.216921	2.000000
1.090000	2.134890	2.000000
1.100000	2.105504	2.000000
1.110000	2.270400	2.000000
1.120000	1.802539	2.000000
1.130000	1.892820	2.000000
1.140000	2.037075	2.000000
1.150000	2.005201	2.000000
1.160000	2.233853	2.000000
1.170000	2.007485	2.000000
1.180000	1.938653	2.000000
1.190000	2.360695	2.000000
1.200000	2.137711	2.000000
1.210000	2.340709	2.000000
1.220000	2.095262	2.000000
1.230000	2.079054	2.000000
1.240000	1.756859	2.000000
1.250000	2.302709	2.000000
1.260000	2.130758	2.000000
1.270000	2.019442	2.000000
1.280000	1.770261	2.000000
1.290000	1.752413	2.000000
1.300000	1.930866	2.000000
1.310000	1.767481	2.000000
1.320000	2.020719	2.000000
1.330000	1.783825	2.000000
1.340000	1.639662	2.000000
1.350000	1.920510	2.000000
1.360000	2.160944	2.000000
1.370000	2.131913	2.000000
1.380000	1.973810	2.000000
1.390000	1.776541	2.000000
1.400000	2.319956	2.000000
1.410000	1.756467	2.000000
1.420000	1.779299	2.000000
1.430000	1.729344	2.000000
1.440000	1.797036	2.000000
1.450000	2.315879	2.000000
1.460000	1.865813	2.000000
1.470000	1.980658	2.000000
