0.000000	 13.696009 
0.001000	 13.696009 
0.002000	 13.696009 
0.003000	 13.696010 
0.004000	 13.696011 
0.005000	 13.696010 
0.006000	 13.696009 
0.007000	 13.696010 
0.008000	 13.696009 
0.009000	 13.696009 
0.010000	 13.696008 
0.011000	 13.696008 
0.012000	 13.696008 
0.013000	 13.696008 
0.014000	 13.696007 
0.015000	 13.696008 
0.016000	 13.696008 
0.017000	 13.696007 
0.018000	 13.696007 
0.019000	 13.696007 
0.020000	 13.696007 
0.021000	 13.696007 
0.022000	 13.696007 
0.023000	 13.696008 
0.024000	 13.696007 
0.025000	 13.696006 
0.026000	 13.696007 
0.027000	 13.696007 
0.028000	 13.696007 
0.029000	 13.696008 
0.030000	 13.696007 
0.031000	 13.696007 
0.032000	 13.696007 
0.033000	 13.696007 
0.034000	 13.696007 
0.035000	 13.696007 
0.036000	 13.696008 
0.037000	 13.696008 
0.038000	 13.696008 
0.039000	 13.696007 
0.040000	 13.696007 
0.041000	 13.696007 
0.042000	 13.696007 
0.043000	 13.696007 
0.044000	 13.696007 
0.045000	 13.696007 
0.046000	 13.696007 
0.047000	 13.696008 
0.048000	 13.696009 
0.049000	 13.696009 
0.050000	 13.696008 
0.051000	 13.696008 
0.052000	 13.696009 
0.053000	 13.696009 
0.054000	 13.696009 
0.055000	 13.696009 
0.056000	 13.696009 
0.057000	 13.696009 
0.058000	 13.696009 
0.059000	 13.696009 
0.060000	 13.696009 
0.061000	 13.696009 
0.062000	 13.696008 
0.063000	 13.696009 
0.064000	 13.696009 
0.065000	 13.696009 
0.066000	 13.696009 
0.067000	 13.696010 
0.068000	 13.696011 
0.069000	 13.696012 
0.070000	 13.696011 
0.071000	 13.696011 
0.072000	 13.696012 
0.073000	 13.696011 
0.074000	 13.696011 
0.075000	 13.696011 
0.076000	 13.696011 
0.077000	 13.696011 
0.078000	 13.696010 
0.079000	 13.696009 
0.080000	 13.696009 
0.081000	 13.696009 
0.082000	 13.696009 
0.083000	 13.696009 
0.084000	 13.696009 
0.085000	 13.696010 
0.086000	 13.696010 
0.087000	 13.696009 
0.088000	 13.696009 
0.089000	 13.696009 
0.090000	 13.696009 
0.091000	 13.696009 
0.092000	 13.696009 
0.093000	 13.696009 
0.094000	 13.696009 
0.095000	 13.696010 
0.096000	 13.696010 
0.097000	 13.696009 
0.098000	 13.696010 
0.099000	 13.696009 
0.100000	 13.696009 
0.101000	 13.696009 
0.102000	 13.696008 
0.103000	 13.696008 
0.104000	 13.696008 
0.105000	 13.696009 
0.106000	 13.696008 
0.107000	 13.696009 
0.108000	 13.696009 
0.109000	 13.696008 
0.110000	 13.696008 
0.111000	 13.696009 
0.112000	 13.696009 
0.113000	 13.696009 
0.114000	 13.696009 
0.115000	 13.696008 
0.116000	 13.696009 
0.117000	 13.696010 
0.118000	 13.696010 
0.119000	 13.696011 
0.120000	 13.696010 
0.121000	 13.696011 
0.122000	 13.696010 
0.123000	 13.696010 
0.124000	 13.696010 
0.125000	 13.696010 
0.126000	 13.696011 
0.127000	 13.696010 
0.128000	 13.696011 
0.129000	 13.696011 
0.130000	 13.696011 
0.131000	 13.696010 
0.132000	 13.696010 
0.133000	 13.696010 
0.134000	 13.696011 
0.135000	 13.696011 
0.136000	 13.696011 
0.137000	 13.696011 
0.138000	 13.696011 
0.139000	 13.696010 
0.140000	 13.696011 
0.141000	 13.696011 
0.142000	 13.696011 
0.143000	 13.696010 
0.144000	 13.696009 
0.145000	 13.696009 
0.146000	 13.696009 
0.147000	 13.696009 
0.148000	 13.696009 
0.149000	 13.696009 
0.150000	 13.696009 
0.151000	 13.696009 
0.152000	 13.696008 
0.153000	 13.696009 
0.154000	 13.696009 
0.155000	 13.696009 
0.156000	 13.696009 
0.157000	 13.696009 
0.158000	 13.696009 
0.159000	 13.696009 
0.160000	 13.696009 
0.161000	 13.696009 
0.162000	 13.696009 
0.163000	 13.696009 
0.164000	 13.696009 
0.165000	 13.696009 
0.166000	 13.696009 
0.167000	 13.696009 
0.168000	 13.696008 
0.169000	 13.696009 
0.170000	 13.696008 
0.171000	 13.696008 
0.172000	 13.696008 
0.173000	 13.696008 
0.174000	 13.696007 
0.175000	 13.696007 
0.176000	 13.696006 
0.177000	 13.696008 
0.178000	 13.696006 
0.179000	 13.696007 
0.180000	 13.696006 
0.181000	 13.696007 
0.182000	 13.696006 
0.183000	 13.696005 
0.184000	 13.696004 
0.185000	 13.696003 
0.186000	 13.696002 
0.187000	 13.696003 
0.188000	 13.696003 
0.189000	 13.696004 
0.190000	 13.696003 
0.191000	 13.696003 
0.192000	 13.696003 
0.193000	 13.696004 
0.194000	 13.696005 
0.195000	 13.696004 
0.196000	 13.696004 
0.197000	 13.696005 
0.198000	 13.696004 
0.199000	 13.696003 
0.200000	 13.696003 
0.201000	 13.696003 
0.202000	 13.696003 
0.203000	 13.696004 
0.204000	 13.696004 
0.205000	 13.696004 
0.206000	 13.696004 
0.207000	 13.696005 
0.208000	 13.696005 
0.209000	 13.696005 
0.210000	 13.696006 
0.211000	 13.696006 
0.212000	 13.696006 
0.213000	 13.696005 
0.214000	 13.696005 
0.215000	 13.696005 
0.216000	 13.696005 
0.217000	 13.696006 
0.218000	 13.696006 
0.219000	 13.696007 
0.220000	 13.696007 
0.221000	 13.696007 
0.222000	 13.696008 
0.223000	 13.696008 
0.224000	 13.696008 
0.225000	 13.696008 
0.226000	 13.696007 
0.227000	 13.696006 
0.228000	 13.696007 
0.229000	 13.696007 
0.230000	 13.696007 
0.231000	 13.696006 
0.232000	 13.696006 
0.233000	 13.696006 
0.234000	 13.696006 
0.235000	 13.696006 
0.236000	 13.696006 
0.237000	 13.696005 
0.238000	 13.696006 
0.239000	 13.696006 
0.240000	 13.696006 
0.241000	 13.696005 
0.242000	 13.696006 
0.243000	 13.696006 
0.244000	 13.696005 
0.245000	 13.696005 
0.246000	 13.696005 
0.247000	 13.696005 
0.248000	 13.696005 
0.249000	 13.696005 
0.250000	 13.696004 
0.251000	 13.696004 
0.252000	 13.696004 
0.253000	 13.696003 
0.254000	 13.696003 
0.255000	 13.696003 
0.256000	 13.696003 
0.257000	 13.696004 
0.258000	 13.696005 
0.259000	 13.696005 
0.260000	 13.696005 
0.261000	 13.696005 
0.262000	 13.696004 
0.263000	 13.696004 
0.264000	 13.696004 
0.265000	 13.696004 
0.266000	 13.696003 
0.267000	 13.696003 
0.268000	 13.696004 
0.269000	 13.696004 
0.270000	 13.696004 
0.271000	 13.696005 
0.272000	 13.696005 
0.273000	 13.696004 
0.274000	 13.696004 
0.275000	 13.696004 
0.276000	 13.696004 
0.277000	 13.696004 
0.278000	 13.696004 
0.279000	 13.696003 
0.280000	 13.696003 
0.281000	 13.696003 
0.282000	 13.696003 
0.283000	 13.696003 
0.284000	 13.696003 
0.285000	 13.696003 
0.286000	 13.696002 
0.287000	 13.696002 
0.288000	 13.696002 
0.289000	 13.696003 
0.290000	 13.696004 
0.291000	 13.696004 
0.292000	 13.696004 
0.293000	 13.696003 
0.294000	 13.696003 
0.295000	 13.696004 
0.296000	 13.696004 
0.297000	 13.696004 
0.298000	 13.696003 
0.299000	 13.696003 
0.300000	 13.696003 
0.301000	 13.696004 
0.302000	 13.696003 
0.303000	 13.696003 
0.304000	 13.696003 
0.305000	 13.696003 
0.306000	 13.696002 
0.307000	 13.696002 
0.308000	 13.696002 
0.309000	 13.696002 
0.310000	 13.696002 
0.311000	 13.696001 
0.312000	 13.696001 
0.313000	 13.696001 
0.314000	 13.696000 
0.314999	 13.696001 
0.315999	 13.696001 
0.316999	 13.696001 
0.317999	 13.696000 
0.318999	 13.695999 
0.319999	 13.695999 
0.320999	 13.695999 
0.321999	 13.696000 
0.322999	 13.695999 
0.323999	 13.696000 
0.324999	 13.696000 
0.325999	 13.695999 
0.326999	 13.695999 
0.327999	 13.695999 
0.328999	 13.695999 
0.329999	 13.695999 
0.330999	 13.695999 
0.331999	 13.695998 
0.332999	 13.695998 
0.333999	 13.695999 
0.334999	 13.695999 
0.335999	 13.695999 
0.336999	 13.695998 
0.337999	 13.695999 
0.338999	 13.695998 
0.339999	 13.695998 
0.340999	 13.695998 
0.341999	 13.695998 
0.342999	 13.695998 
0.343999	 13.695999 
0.344999	 13.695999 
0.345999	 13.695999 
0.346999	 13.696000 
0.347999	 13.696000 
0.348999	 13.696000 
0.349999	 13.696000 
0.350999	 13.696000 
0.351999	 13.696000 
0.352999	 13.696001 
0.353999	 13.696001 
0.354999	 13.696001 
0.355999	 13.696001 
0.356999	 13.696001 
0.357999	 13.696001 
0.358999	 13.696002 
0.359999	 13.696002 
0.360999	 13.696002 
0.361999	 13.696003 
0.362999	 13.696003 
0.363999	 13.696003 
0.364999	 13.696004 
0.365999	 13.696004 
0.366999	 13.696004 
0.367999	 13.696004 
0.368999	 13.696004 
0.369999	 13.696004 
0.370999	 13.696003 
0.371999	 13.696003 
0.372999	 13.696002 
0.373999	 13.696003 
0.374999	 13.696003 
0.375999	 13.696003 
0.376999	 13.696003 
0.377999	 13.696002 
0.378999	 13.696001 
0.379999	 13.696002 
0.380999	 13.696002 
0.381999	 13.696003 
0.382999	 13.696003 
0.383999	 13.696004 
0.384999	 13.696004 
0.385999	 13.696004 
0.386999	 13.696004 
0.387999	 13.696004 
0.388999	 13.696004 
0.389999	 13.696005 
0.390999	 13.696004 
0.391998	 13.696004 
0.392998	 13.696004 
0.393998	 13.696004 
0.394998	 13.696004 
0.395998	 13.696004 
0.396998	 13.696004 
0.397998	 13.696004 
0.398998	 13.696004 
0.399998	 13.696004 
0.400998	 13.696003 
0.401998	 13.696003 
0.402998	 13.696003 
0.403998	 13.696002 
0.404998	 13.696002 
0.405998	 13.696002 
0.406998	 13.696001 
0.407998	 13.696001 
0.408998	 13.696001 
0.409998	 13.696001 
0.410998	 13.696000 
0.411998	 13.696001 
0.412998	 13.696001 
0.413998	 13.696001 
0.414998	 13.696001 
0.415998	 13.696001 
0.416998	 13.696001 
0.417998	 13.696001 
0.418998	 13.696001 
0.419998	 13.696001 
0.420998	 13.696001 
0.421998	 13.696001 
0.422998	 13.696002 
0.423998	 13.696002 
0.424998	 13.696003 
0.425998	 13.696003 
0.426998	 13.696004 
0.427998	 13.696004 
0.428998	 13.696004 
0.429998	 13.696004 
0.430998	 13.696004 
0.431998	 13.696004 
0.432998	 13.696004 
0.433998	 13.696004 
0.434998	 13.696004 
0.435998	 13.696004 
0.436998	 13.696004 
0.437998	 13.696004 
0.438998	 13.696004 
0.439998	 13.696005 
0.440998	 13.696005 
0.441998	 13.696005 
0.442998	 13.696004 
0.443998	 13.696004 
0.444998	 13.696004 
0.445998	 13.696004 
0.446998	 13.696004 
0.447998	 13.696004 
0.448998	 13.696004 
0.449998	 13.696003 
0.450998	 13.696003 
0.451998	 13.696003 
0.452998	 13.696003 
0.453998	 13.696003 
0.454998	 13.696003 
0.455998	 13.696003 
0.456998	 13.696003 
0.457998	 13.696003 
0.458998	 13.696003 
0.459998	 13.696003 
0.460998	 13.696003 
0.461998	 13.696003 
0.462998	 13.696002 
0.463998	 13.696002 
0.464998	 13.696003 
0.465998	 13.696004 
0.466998	 13.696003 
0.467998	 13.696003 
0.468998	 13.696003 
0.469997	 13.696003 
0.470997	 13.696002 
0.471997	 13.696003 
0.472997	 13.696002 
0.473997	 13.696002 
0.474997	 13.696003 
0.475997	 13.696003 
0.476997	 13.696003 
0.477997	 13.696003 
0.478997	 13.696003 
0.479997	 13.696003 
0.480997	 13.696002 
0.481997	 13.696002 
0.482997	 13.696002 
0.483997	 13.696003 
0.484997	 13.696004 
0.485997	 13.696004 
0.486997	 13.696004 
0.487997	 13.696004 
0.488997	 13.696004 
0.489997	 13.696004 
0.490997	 13.696005 
0.491997	 13.696005 
0.492997	 13.696005 
0.493997	 13.696005 
0.494997	 13.696005 
0.495997	 13.696005 
0.496997	 13.696004 
0.497997	 13.696005 
0.498997	 13.696004 
0.499997	 13.696004 
0.500997	 13.696004 
0.501997	 13.696005 
0.502997	 13.696004 
0.503997	 13.696005 
0.504997	 13.696005 
0.505997	 13.696004 
0.506997	 13.696004 
0.507997	 13.696004 
0.508997	 13.696004 
0.509997	 13.696004 
0.510997	 13.696003 
0.511997	 13.696003 
0.512997	 13.696003 
0.513997	 13.696003 
0.514997	 13.696003 
0.515997	 13.696003 
0.516997	 13.696004 
0.517997	 13.696004 
0.518997	 13.696003 
0.519997	 13.696003 
0.520997	 13.696003 
0.521997	 13.696002 
0.522997	 13.696002 
0.523997	 13.696002 
0.524997	 13.696002 
0.525997	 13.696002 
0.526997	 13.696002 
0.527997	 13.696003 
0.528997	 13.696003 
0.529997	 13.696003 
0.530997	 13.696003 
0.531997	 13.696003 
0.532997	 13.696003 
0.533997	 13.696003 
0.534997	 13.696002 
0.535997	 13.696003 
0.536997	 13.696003 
0.537997	 13.696004 
0.538997	 13.696004 
0.539997	 13.696005 
0.540997	 13.696005 
0.541997	 13.696005 
0.542997	 13.696006 
0.543997	 13.696006 
0.544997	 13.696007 
0.545997	 13.696007 
0.546997	 13.696007 
0.547997	 13.696008 
0.548997	 13.696009 
0.549996	 13.696009 
0.550996	 13.696009 
0.551996	 13.696009 
0.552996	 13.696008 
0.553996	 13.696009 
0.554996	 13.696009 
0.555996	 13.696009 
0.556996	 13.696009 
0.557996	 13.696009 
0.558996	 13.696009 
0.559996	 13.696009 
0.560996	 13.696009 
0.561996	 13.696009 
0.562996	 13.696008 
0.563996	 13.696009 
0.564996	 13.696008 
0.565996	 13.696009 
0.566996	 13.696010 
0.567996	 13.696009 
0.568996	 13.696009 
0.569996	 13.696009 
0.570996	 13.696009 
0.571996	 13.696009 
0.572996	 13.696010 
0.573996	 13.696011 
0.574996	 13.696010 
0.575996	 13.696011 
0.576996	 13.696010 
