0.000000	4.631674	5.000000
0.010000	5.028465	5.000000
0.020000	5.511890	5.000000
0.030000	4.771809	5.000000
0.040000	4.461227	5.000000
0.050000	5.088929	5.000000
0.060000	5.181980	5.000000
0.070000	5.070754	5.000000
0.080000	4.081339	5.000000
0.090000	5.301070	5.000000
0.100000	5.012277	5.000000
0.110000	4.351848	5.000000
0.120000	6.049382	5.000000
0.130000	4.601206	5.000000
0.140000	5.067091	5.000000
0.150000	4.617293	5.000000
0.160000	4.851877	5.000000
0.170000	5.399340	5.000000
0.180000	4.977967	5.000000
0.190000	5.765739	5.000000
0.200000	6.315952	5.000000
0.210000	4.970456	5.000000
0.220000	5.025622	5.000000
0.230000	5.424080	5.000000
0.240000	4.954667	5.000000
0.250000	4.707696	5.000000
0.260000	4.658620	5.000000
0.270000	5.575524	5.000000
0.280000	3.835909	5.000000
0.290000	4.681455	5.000000
0.300000	4.240264	5.000000
0.310000	4.613437	5.000000
0.320000	5.994790	5.000000
0.330000	5.097021	5.000000
0.340000	5.310906	5.000000
0.350000	5.502924	5.000000
0.360000	5.192188	5.000000
0.370000	5.477045	5.000000
0.380000	5.629340	5.000000
0.390000	6.550758	5.000000
0.400000	5.533755	5.000000
0.410000	5.479193	5.000000
0.420000	4.537164	5.000000
0.430000	4.927498	5.000000
0.440000	5.335977	5.000000
0.450000	4.283377	5.000000
0.460000	4.620900	5.000000
0.470000	4.996664	5.000000
0.480000	4.900365	5.000000
0.490000	3.866086	5.000000
0.500000	4.699851	5.000000
0.510000	5.482291	5.000000
0.520000	5.475227	5.000000
0.530000	4.505511	5.000000
0.540000	4.785363	5.000000
0.550000	4.427152	5.000000
0.560000	4.704180	5.000000
0.570000	5.000680	5.000000
0.580000	4.863437	5.000000
0.590000	5.348375	5.000000
0.600000	4.896573	5.000000
0.610000	5.127738	5.000000
0.620000	5.264496	5.000000
0.630000	4.935432	5.000000
0.640000	5.456554	5.000000
0.650000	5.753710	5.000000
0.660000	5.198040	5.000000
0.670000	4.750885	5.000000
0.680000	4.370295	5.000000
0.690000	5.688114	5.000000
0.700000	5.418874	5.000000
0.710000	4.351586	5.000000
0.720000	5.848644	5.000000
0.730000	6.468465	5.000000
0.740000	5.640418	5.000000
0.750000	4.920234	5.000000
0.760000	5.824137	5.000000
0.770000	5.458105	5.000000
0.780000	5.412336	5.000000
0.790000	5.825242	5.000000
0.800000	5.749431	5.000000
0.810000	5.347303	5.000000
0.820000	4.938387	5.000000
0.830000	5.041842	5.000000
0.840000	4.979279	5.000000
0.850000	5.919265	5.000000
0.860000	5.759128	5.000000
0.870000	4.435349	5.000000
0.880000	4.758549	5.000000
0.890000	4.566695	5.000000
0.900000	6.184995	5.000000
0.910000	4.709362	5.000000
0.920000	4.044956	5.000000
0.930000	4.857938	5.000000
0.940000	4.897623	5.000000
0.950000	4.714354	5.000000
0.960000	4.563811	5.000000
0.970000	4.823237	5.000000
0.980000	5.075537	5.000000
0.990000	5.056868	5.000000
1.000000	6.384541	5.000000
1.010000	5.381268	5.000000
1.020000	4.849183	5.000000
1.030000	5.066671	5.000000
1.040000	5.640091	5.000000
1.050000	4.783997	5.000000
1.060000	5.852261	5.000000
1.070000	6.028835	5.000000
1.080000	5.547018	5.000000
1.090000	5.312006	5.000000
1.100000	5.271932	5.000000
1.110000	5.701972	5.000000
1.120000	4.505278	5.000000
1.130000	4.730212	5.000000
1.140000	5.096022	5.000000
1.150000	5.014267	5.000000
1.160000	5.627777	5.000000
1.170000	5.023172	5.000000
1.180000	4.852376	5.000000
1.190000	5.900334	5.000000
1.200000	5.345481	5.000000
1.210000	5.835890	5.000000
1.220000	5.264507	5.000000
1.230000	5.188981	5.000000
1.240000	4.374005	5.000000
1.250000	5.765162	5.000000
1.260000	5.291569	5.000000
1.270000	5.059664	5.000000
1.280000	4.447567	5.000000
1.290000	4.424331	5.000000
1.300000	4.847446	5.000000
1.310000	4.433727	5.000000
1.320000	5.079491	5.000000
1.330000	4.464285	5.000000
1.340000	4.103599	5.000000
1.350000	4.812610	5.000000
1.360000	5.389336	5.000000
1.370000	5.336483	5.000000
1.380000	4.930715	5.000000
1.390000	4.479688	5.000000
1.400000	5.787435	5.000000
1.410000	4.387976	5.000000
1.420000	4.472266	5.000000
1.430000	4.333320	5.000000
1.440000	4.485837	5.000000
1.450000	5.783426	5.000000
1.460000	4.659945	5.000000
1.470000	4.980209	5.000000
1.480000	5.432305	5.000000
1.490000	5.511391	5.000000
1.500000	5.999909	5.000000
1.510000	5.942777	5.000000
1.520000	4.423297	5.000000
1.530000	4.931006	5.000000
1.540000	4.636465	5.000000
1.550000	5.036012	5.000000
1.560000	4.472316	5.000000
1.570000	4.926210	5.000000
1.580000	5.754754	5.000000
1.590000	5.848864	5.000000
1.600000	5.079923	5.000000
1.610000	5.221990	5.000000
1.620000	5.306880	5.000000
1.630000	5.601454	5.000000
1.640000	5.930836	5.000000
1.650000	5.401439	5.000000
1.660000	4.535367	5.000000
1.670000	4.876870	5.000000
1.680000	5.150933	5.000000
1.690000	5.881234	5.000000
1.700000	4.989994	5.000000
1.710000	5.250902	5.000000
1.720000	5.201017	5.000000
1.730000	4.751246	5.000000
1.740000	5.743641	5.000000
1.750000	6.071940	5.000000
1.760000	4.464241	5.000000
1.770000	4.831739	5.000000
1.780000	4.734382	5.000000
1.790000	5.096023	5.000000
1.800000	5.347588	5.000000
1.810000	4.311680	5.000000
1.820000	5.048074	5.000000
1.830000	5.331462	5.000000
1.840000	4.971566	5.000000
1.850000	4.569050	5.000000
1.860000	6.027993	5.000000
1.870000	4.640976	5.000000
1.880000	4.572711	5.000000
1.890000	5.053646	5.000000
1.900000	5.565659	5.000000
1.910000	4.519741	5.000000
1.920000	4.970066	5.000000
1.930000	5.957720	5.000000
1.940000	5.589305	5.000000
1.950000	4.727752	5.000000
1.960000	6.199433	5.000000
1.970000	5.449025	5.000000
1.980000	4.546201	5.000000
1.990000	4.527003	5.000000
2.000000	4.781566	5.000000
2.010000	4.878521	5.000000
2.020000	5.730877	5.000000
2.030000	5.747353	5.000000
2.040000	4.926291	5.000000
2.050000	4.260689	5.000000
2.060000	5.182560	5.000000
2.070000	4.534792	5.000000
2.080000	5.605178	5.000000
2.090000	6.093664	5.000000
2.100000	5.188323	5.000000
2.110000	4.797729	5.000000
2.120000	5.440017	5.000000
2.130000	4.900497	5.000000
2.140000	4.491962	5.000000
2.150000	5.263165	5.000000
2.160000	4.435698	5.000000
2.170000	5.251229	5.000000
2.180000	3.908312	5.000000
2.190000	4.649487	5.000000
2.200000	5.907997	5.000000
2.210000	5.144798	5.000000
2.220000	5.085731	5.000000
2.230000	4.975559	5.000000
2.240000	5.638931	5.000000
2.250000	5.316069	5.000000
2.260000	5.918651	5.000000
2.270000	4.491212	5.000000
2.280000	4.451654	5.000000
2.290000	4.786335	5.000000
2.300000	5.492024	5.000000
2.310000	5.222441	5.000000
2.320000	5.750561	5.000000
2.330000	4.715263	5.000000
2.340000	5.310682	5.000000
2.350000	4.047562	5.000000
2.360000	4.579621	5.000000
2.370000	4.566543	5.000000
2.380000	5.165785	5.000000
2.390000	4.770391	5.000000
2.400000	4.827140	5.000000
2.410000	4.585824	5.000000
2.420000	6.454594	5.000000
2.430000	5.619674	5.000000
2.440000	5.291223	5.000000
2.450000	5.862155	5.000000
2.460000	5.033879	5.000000
2.470000	5.907324	5.000000
2.480000	5.535064	5.000000
2.490000	5.112317	5.000000
2.500000	5.855826	5.000000
2.510000	4.877073	5.000000
2.520000	5.460106	5.000000
2.530000	4.707622	5.000000
2.540000	4.632966	5.000000
2.550000	5.013916	5.000000
2.560000	5.066330	5.000000
2.570000	5.312651	5.000000
2.580000	4.485330	5.000000
2.590000	5.455932	5.000000
2.600000	4.944779	5.000000
2.610000	4.692616	5.000000
2.620000	5.235941	5.000000
2.630000	6.107212	5.000000
2.640000	4.779297	5.000000
2.650000	5.316426	5.000000
2.660000	5.730958	5.000000
2.670000	5.617527	5.000000
2.680000	4.873358	5.000000
2.690000	5.718827	5.000000
2.700000	5.186622	5.000000
2.710000	5.914756	5.000000
2.720000	4.352356	5.000000
2.730000	4.686460	5.000000
2.740000	4.740535	5.000000
2.750000	4.481445	5.000000
2.760000	4.441027	5.000000
2.770000	4.743368	5.000000
2.780000	5.327460	5.000000
2.790000	5.176254	5.000000
2.800000	4.692072	5.000000
2.810000	5.362218	5.000000
2.820000	4.470034	5.000000
2.830000	5.115394	5.000000
2.840000	4.349441	5.000000
2.850000	5.414277	5.000000
2.860000	5.534592	5.000000
2.870000	6.005436	5.000000
2.880000	5.341790	5.000000
2.890000	5.631321	5.000000
2.900000	5.481159	5.000000
2.910000	4.641176	5.000000
2.920000	5.819697	5.000000
2.930000	4.971478	5.000000
2.940000	3.973309	5.000000
2.950000	5.583550	5.000000
2.960000	5.800268	5.000000
2.970000	4.406293	5.000000
2.980000	5.498214	5.000000
2.990000	5.499659	5.000000
3.000000	5.996165	5.000000
3.010000	5.332403	5.000000
3.020000	4.729183	5.000000
3.030000	4.741014	5.000000
3.040000	4.949337	5.000000
3.050000	4.739308	5.000000
3.060000	5.051317	5.000000
3.070000	4.392146	5.000000
3.080000	4.359460	5.000000
3.090000	5.453199	5.000000
3.100000	5.164977	5.000000
3.110000	5.329332	5.000000
3.120000	5.001975	5.000000
3.130000	3.925035	5.000000
3.140000	5.402188	5.000000
3.150000	5.218313	5.000000
3.160000	4.115339	5.000000
3.170000	5.374090	5.000000
3.180000	5.321523	5.000000
3.190000	5.260683	5.000000
3.200000	4.453768	5.000000
3.210000	5.199409	5.000000
3.220000	4.175309	5.000000
3.230000	5.282445	5.000000
3.240000	4.700892	5.000000
3.250000	4.648053	5.000000
3.260000	5.460987	5.000000
3.270000	6.151126	5.000000
3.280000	4.801010	5.000000
3.290000	5.452632	5.000000
3.300000	6.194233	5.000000
3.310000	4.701378	5.000000
3.320000	5.231142	5.000000
3.330000	4.905211	5.000000
3.340000	5.373533	5.000000
3.350000	5.000731	5.000000
3.360000	3.897951	5.000000
3.370000	4.710413	5.000000
3.380000	4.361884	5.000000
3.390000	4.674856	5.000000
3.400000	5.389851	5.000000
3.410000	5.460602	5.000000
3.420000	4.817296	5.000000
3.430000	6.027331	5.000000
3.440000	5.428027	5.000000
3.450000	4.742014	5.000000
3.460000	4.709500	5.000000
3.470000	5.204925	5.000000
3.480000	5.488930	5.000000
3.490000	5.160854	5.000000
3.500000	4.489606	5.000000
3.510000	4.439990	5.000000
3.520000	5.148971	5.000000
3.530000	4.570397	5.000000
3.540000	4.415962	5.000000
3.550000	5.897990	5.000000
3.560000	4.501689	5.000000
3.570000	4.645690	5.000000
3.580000	4.380694	5.000000
3.590000	4.700855	5.000000
3.600000	4.618042	5.000000
3.610000	4.849197	5.000000
3.620000	5.053271	5.000000
3.630000	5.521260	5.000000
3.640000	4.707639	5.000000
3.650000	5.567300	5.000000
3.660000	4.720736	5.000000
3.670000	5.186563	5.000000
3.680000	5.531609	5.000000
3.690000	5.685370	5.000000
3.700000	6.351188	5.000000
3.710000	5.733421	5.000000
3.720000	5.203139	5.000000
3.730000	4.126656	5.000000
3.740000	5.673435	5.000000
3.750000	5.393349	5.000000
3.760000	5.403144	5.000000
3.770000	4.247941	5.000000
3.780000	4.244367	5.000000
3.790000	4.231654	5.000000
3.800000	5.127238	5.000000
3.810000	5.476752	5.000000
3.820000	5.249233	5.000000
3.830000	5.218041	5.000000
3.840000	5.295355	5.000000
3.850000	4.826727	5.000000
3.860000	4.512411	5.000000
3.870000	4.957248	5.000000
3.880000	4.623878	5.000000
3.890000	4.495044	5.000000
3.900000	5.384250	5.000000
3.910000	4.291966	5.000000
3.920000	5.084468	5.000000
3.930000	5.011891	5.000000
3.940000	4.480769	5.000000
3.950000	4.384197	5.000000
3.960000	4.612696	5.000000
3.970000	5.433028	5.000000
3.980000	5.023057	5.000000
3.990000	4.913795	5.000000
4.000000	4.645799	5.000000
4.010000	4.566614	5.000000
4.020000	4.189396	5.000000
4.030000	5.367065	5.000000
4.040000	5.325584	5.000000
4.050000	6.377970	5.000000
4.060000	5.373317	5.000000
4.070000	5.312283	5.000000
4.080000	5.258171	5.000000
4.090000	5.332527	5.000000
4.100000	4.386620	5.000000
4.110000	4.716024	5.000000
4.120000	4.171243	5.000000
4.130000	4.615473	5.000000
4.140000	4.782453	5.000000
4.150000	4.192144	5.000000
4.160000	5.530125	5.000000
4.170000	5.318328	5.000000
4.180000	5.680193	5.000000
4.190000	5.763476	5.000000
4.200000	5.139654	5.000000
4.210000	5.325327	5.000000
4.220000	4.779003	5.000000
4.230000	4.405544	5.000000
4.240000	5.374057	5.000000
4.250000	5.865696	5.000000
4.260000	4.580998	5.000000
4.270000	4.819768	5.000000
4.280000	5.783070	5.000000
4.290000	4.177894	5.000000
4.300000	4.813647	5.000000
4.310000	6.419943	5.000000
4.320000	4.562497	5.000000
4.330000	4.677837	5.000000
4.340000	4.540285	5.000000
4.350000	4.318455	5.000000
4.360000	4.822515	5.000000
4.370000	5.871643	5.000000
4.380000	4.845249	5.000000
4.390000	4.782571	5.000000
4.400000	5.007882	5.000000
4.410000	4.789558	5.000000
4.420000	5.348182	5.000000
4.430000	4.285695	5.000000
4.440000	4.371266	5.000000
4.450000	5.145636	5.000000
4.460000	4.457857	5.000000
4.470000	5.499191	5.000000
4.480000	5.305531	5.000000
4.490000	5.361160	5.000000
4.500000	4.534593	5.000000
4.510000	4.820586	5.000000
4.520000	4.729927	5.000000
4.530000	5.992371	5.000000
4.540000	5.168416	5.000000
4.550000	5.647125	5.000000
4.560000	5.330661	5.000000
4.570000	4.676117	5.000000
4.580000	5.568444	5.000000
4.590000	4.941373	5.000000
4.600000	4.939419	5.000000
4.610000	4.565043	5.000000
4.620000	4.489604	5.000000
4.630000	4.850633	5.000000
4.640000	4.909434	5.000000
4.650000	5.673308	5.000000
4.660000	5.007715	5.000000
4.670000	5.278100	5.000000
4.680000	4.780115	5.000000
4.690000	4.875678	5.000000
4.700000	5.685924	5.000000
4.710000	4.841113	5.000000
4.720000	4.783384	5.000000
4.730000	5.288403	5.000000
4.740000	3.850671	5.000000
4.750000	4.657364	5.000000
4.760000	5.319591	5.000000
4.770000	4.560756	5.000000
4.780000	5.951292	5.000000
4.790000	5.168448	5.000000
4.800000	5.104763	5.000000
4.810000	5.118041	5.000000
4.820000	5.222583	5.000000
4.830000	5.695604	5.000000
4.840000	5.534947	5.000000
4.850000	5.123031	5.000000
4.860000	5.448208	5.000000
4.870000	4.953206	5.000000
4.880000	5.547105	5.000000
4.890000	4.484153	5.000000
4.900000	4.930264	5.000000
4.910000	4.976090	5.000000
4.920000	5.674037	5.000000
4.930000	5.305189	5.000000
4.940000	5.018779	5.000000
4.950000	5.726049	5.000000
4.960000	5.271482	5.000000
4.970000	5.486011	5.000000
4.980000	4.533988	5.000000
4.990000	5.127706	5.000000
5.000000	4.952093	5.000000
5.010000	4.059368	5.000000
5.020000	5.302670	5.000000
5.030000	4.697595	5.000000
5.040000	5.442645	5.000000
5.050000	4.744658	5.000000
5.060000	5.407772	5.000000
5.070000	4.893257	5.000000
5.080000	5.186439	5.000000
5.090000	4.794652	5.000000
5.100000	5.066902	5.000000
5.110000	4.266451	5.000000
5.120000	4.827410	5.000000
5.130000	4.911233	5.000000
5.140000	5.622471	5.000000
5.150000	6.087658	5.000000
5.160000	5.006411	5.000000
5.170000	4.754688	5.000000
5.180000	4.642017	5.000000
5.190000	5.688702	5.000000
5.200000	5.585353	5.000000
5.210000	5.004983	5.000000
5.220000	4.564256	5.000000
5.230000	5.019225	5.000000
5.240000	4.959520	5.000000
5.250000	4.959950	5.000000
5.260000	5.880954	5.000000
5.270000	5.089234	5.000000
5.280000	4.528539	5.000000
5.290000	4.594352	5.000000
5.300000	5.908539	5.000000
5.310000	4.357454	5.000000
5.320000	5.367514	5.000000
5.330000	4.703247	5.000000
5.340000	4.390945	5.000000
5.350000	5.278118	5.000000
5.360000	5.086507	5.000000
5.370000	5.587050	5.000000
5.380000	5.610828	5.000000
5.390000	5.664107	5.000000
5.400000	5.678806	5.000000
5.410000	5.580538	5.000000
5.420000	4.979917	5.000000
5.430000	6.270961	5.000000
5.440000	5.029935	5.000000
5.450000	4.829007	5.000000
5.460000	5.140393	5.000000
5.470000	5.223595	5.000000
5.480000	6.349182	5.000000
5.490000	5.378135	5.000000
5.500000	5.608238	5.000000
5.510000	4.684937	5.000000
5.520000	5.128534	5.000000
5.530000	5.350599	5.000000
5.540000	4.801245	5.000000
5.550000	4.223057	5.000000
5.560000	4.618253	5.000000
